ID	dnds	low_ci	high_ci	muts	Pvalue
PD31182_15	2.87600980329146	2.28368325220095	3.62197006991088	746	4.36842649190845e-18
PD31182_16	2.90526053138434	2.30716809360915	3.65839783351716	752	2.07678820083874e-18
PD31182_17	2.9137085355953	2.31400495298229	3.66883286894411	755	1.66278129911794e-18
PD31182_18	2.91734614345828	2.31693634503122	3.67334585561788	756	1.51364619182001e-18
PD30273_5	2.7704380337166	2.20327290934686	3.48360244711526	763	3.5448515975199e-17
PD30986_5	2.84703813914259	2.26138517750219	3.58436335674825	763	7.98694172658322e-18
PD31182_19	2.96026485995672	2.35136228254229	3.72684724347107	764	5.11231674051703e-19
PD31182_20	2.96026485995672	2.35136228254229	3.72684724347107	764	5.11231674051703e-19
PD31182_21	2.97394604982533	2.36235550137514	3.74387136149633	767	3.60786910868374e-19
PD31182_22	2.98214179457824	2.36894960323293	3.75405608917714	769	2.92454140733768e-19
PD31182_23	2.99394920013301	2.37841270981858	3.76878738327159	771	2.1728072401121e-19
PD31182_24	3.00653045124303	2.38849078080291	3.78449246147521	773	1.58456724492378e-19
PD30988_3	2.43601475340927	1.96350959888234	3.02222504142859	774	4.43187219038708e-15
PD31182_25	3.02987233425961	2.4072425857289	3.81354435001077	778	8.75493723421875e-20
PD31182_26	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_27	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_28	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_29	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_30	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_31	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_32	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_33	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_34	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_35	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_36	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_37	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD31182_38	3.04439970039483	2.41890881257914	3.83163246483931	781	6.05699567367279e-20
PD30986_6	2.94158371697712	2.33725700468213	3.70216657673971	782	7.23103318626055e-19
PD31182_39	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_40	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_41	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_42	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_43	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_44	3.0459807748125	2.42020628371561	3.83355705790639	782	5.79529162994152e-20
PD31182_45	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD31182_46	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD31182_47	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD31182_48	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD31182_49	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD31182_50	3.0584173092987	2.43017017295065	3.84907877725314	784	4.24280782805694e-20
PD30273_6	2.75028341770327	2.19603911815518	3.44440989924071	787	1.69814045844332e-17
PD30986_7	3.00431797156681	2.38773824214804	3.78011555661957	798	1.4439612406824e-19
PD30273_7	2.76991690934379	2.21479898558449	3.46416976646929	801	6.57367376146169e-18
PD30986_8	2.99237503639158	2.38140549840723	3.76009392957582	803	1.21348080463817e-19
PD30273_8	2.78687243504797	2.22857936829119	3.48502641626153	807	4.10966992269704e-18
PD30986_9	3.03348710083184	2.41447078515702	3.81120535708397	812	4.21213957961836e-20
PD30273_9	2.82895572955909	2.26263748513346	3.53701844523854	818	1.30840258150518e-18
PD30986_10	3.06683789688941	2.44124534112187	3.85274455105556	818	1.80015109808101e-20
PD30986_11	3.07605681112147	2.44869754162391	3.86414628364913	821	1.41246123850291e-20
PD30273_10	2.84548004185006	2.2759991338712	3.55745155965653	822	8.36283745212218e-19
PD30986_12	3.04998267537302	2.43103053809217	3.82652302153964	824	1.67394382271206e-20
PD30273_11	2.87038039793153	2.29616893243033	3.58818705037923	829	4.23814047080689e-19
PD30988_4	2.52474705848585	2.04489619683213	3.11719867209289	829	8.33419999917134e-17
PD30273_12	2.88185989838445	2.30545937663943	3.60236947051414	832	3.10210269733981e-19
PD30986_13	3.092492398842	2.46521426439857	3.87938256524276	832	5.58871542581103e-21
PD30273_13	2.89962243023301	2.31981196106469	3.62434989517495	836	1.92097347919736e-19
PD30986_14	3.11812546832655	2.48583441264363	3.9112446053423	837	2.88321861357572e-21
PD30273_14	2.91073807590741	2.32881144915014	3.63807733323753	839	1.41944654554324e-19
PD30986_15	3.1237060413838	2.49035749673462	3.91812799799701	839	2.48340537450715e-21
PD30273_15	2.91715143841983	2.33401336661839	3.64598276787255	841	1.19035288604314e-19
PD30986_16	3.1345792686919	2.49910001678782	3.93165024437167	841	1.87722440053683e-21
